ElastomerID,PITTagID,FinalID,OldNew,Date,Stream,Reach,SurNum,Primary,Species,Sex,RawLongLoc,CorrLongLoc,Stage,Meso,LatLoc,SubSize,SubType,Metamorph,TailRemoved,TailRegrown,FieldSVL,PhotoSVL,MassMg,HeadLength,HeadWidth,TrunkLength,TrunkWidth,HumerousLength,FemurLength,TailWidth,TailHeight,Photo,Photo2,Photo3,Tissue,Diet,CORT,Notes,Remove,Reason,Action,Last3Digits
NA,GP900113001674124,GP900113001674124,N,7/16/2020,Zigzag,Upper,58,20,GP,U,407,1407,L,Pl,WE,250,R,N,0,0,NA,NA,3650,NA,NA,NA,NA,NA,NA,NA,NA,111-0611,111-0612,NA,Y,NA,NA,pictures lost,N,NA,NA,124
NA,GP900113001674125,GP900113001674125,N,7/24/2020,Paradise,Upper,60,20,GP,F,306,1056,A,Pl,T,150,R,N,10,6,NA,72.419,7400,16.22,11.095,49.833,12.854,4.059,3.95,8.637,8.507,111-0793,111-0794,NA,Y,NA,NA,NA,N,NA,NA,125
NA,GP900113001674126,GP900113001674126,N,7/18/2020,Paradise,Upper,59,20,GP,U,470,1220,L,Rf,T,150,R,N,0,0,NA,48.438,2300,12.281,9.111,33.411,7.6,3.264,3.034,6.392,6.477,111-0639,111-0640,NA,Y,NA,NA,NA,N,NA,NA,126
NA,GP900113001674128,GP900113001674128,N,7/19/2020,Bear,Upper,59,20,GP,U,211,1111,L,Pl,WE,300,R,N,18,14,NA,53.467,2600,13.941,9.834,37.086,8.849,3.28,3.792,7.26,7.742,111-0669,NA,NA,Y,NA,NA,NA,N,NA,NA,128
NA,GP900113001674129,GP900113001674129,N,7/20/2020,Bear,Lower,59,20,GP,U,53,53,L,Rf,T,150,R,N,0,0,NA,40.389,1400,10.551,7.035,26.547,6.593,2.041,2.254,4.43,5.507,111-0683,111-0684,NA,Y,NA,NA,NA,N,NA,NA,129
NA,GP900113001674130,GP900113001674130,N,7/19/2020,Bear,Upper,59,20,GP,U,277,1177,L,Rf,WE,250,R,N,10,10,NA,64.623,5200,15.673,11.808,45.123,11.731,4.44,3.509,8.462,8.358,111-0665,111-0666,NA,Y,NA,NA,NA,N,NA,NA,130
NA,GP900113001674130,GP900113001674130,O,7/31/2020,Bear,Upper,61,21,GP,U,278,1178,L,Pl,T,150,R,N,5,5,NA,63.624,1600,15.535,11.458,45.285,11.156,3.379,3.891,9.294,NA,111-0923,111-0924,NA,N,NA,NA,NA,N,NA,NA,130
NA,GP900113001674131,GP900113001674131,N,7/16/2020,Zigzag,Upper,58,20,GP,F,143,1143,A,Rf,WE,300,R,N,0,0,NA,NA,6400,NA,NA,NA,NA,NA,NA,NA,NA,111-0598,111-0599,NA,Y,NA,NA,pictures lost,N,NA,NA,131
NA,GP900113001674132,GP900113001674132,N,7/20/2020,Bear,Lower,59,20,GP,F,158,158,A,Rf,WE,200,R,N,0,0,NA,71.393,6300,18.189,10.907,48.909,11.049,5.353,4.287,8.153,8.294,111-0677,111-0678,NA,Y,NA,NA,NA,N,NA,NA,132
NA,GP900113001674133,GP900113001674133,N,7/20/2020,Bear,Lower,59,20,GP,U,127,127,L,Rf,WE,350,R,N,1,1,NA,66.264,5200,15.69,12.053,46.22,11.319,3.623,4.401,8.467,8.203,111-0679,111-0680,NA,Y,NA,NA,NA,N,NA,NA,133
NA,GP900113001674133,GP900113001674133,O,7/26/2020,Bear,Lower,60,20,GP,U,129,129,L,Pl,T,250,R,N,10,1,NA,59.616,5600,12.549,11.707,43.567,11.906,2.292,3.505,8.715,NA,111-0867,NA,NA,N,NA,NA,NA,N,NA,NA,133
NA,GP900113001674135,GP900113001674135,N,7/18/2020,Paradise,Upper,59,20,GP,U,197,947,L,Pl,WE,300,R,N,0,0,NA,64.454,6150,13.664,10.932,45.866,10.961,3.56,3.523,8.06,8.475,111-0625,111-0626,NA,Y,NA,NA,NA,N,NA,NA,135
NA,GP900113001674136,GP900113001674136,N,7/19/2020,Bear,Upper,59,20,GP,U,145,1045,L,Pl,WE,250,R,N,0,0,NA,47.889,2100,12.041,8.505,32.366,7.845,3.099,3.59,6.102,6.119,111-0662,111-0663,NA,Y,NA,NA,NA,N,NA,NA,136
NA,GP900113001674137,GP900113001674137,N,7/19/2020,Bear,Upper,59,20,GP,M,68,968,A,Pl,WE,250,R,N,15,15,NA,78.93,8100,20.892,12.334,52.169,12.219,5.544,5.889,8.744,9.153,111-0655,111-0656,NA,Y,NA,NA,NA,N,NA,NA,137
NA,GP900113001674138,GP900113001674138,N,7/23/2020,Paradise,Lower,60,20,GP,M,408,408,A,Pl,T,300,R,N,40,20,NA,90.662,12500,22.113,14.205,60.769,14.399,4.405,5.702,11.405,12.162,111-0765,111-0766,NA,Y,NA,NA,NA,N,NA,NA,138
NA,GP900113001674139,GP900113001674139,N,7/18/2020,Paradise,Upper,59,20,GP,F,238,988,A,Pl,WE,200,R,N,0,0,NA,72.092,8500,17.215,10.508,50.39,10.857,3.574,4.165,8.429,10,111-0623,111-0624,NA,Y,NA,NA,NA,N,NA,NA,139
NA,GP900113001674140,GP900113001674140,N,7/24/2020,Paradise,Upper,60,20,GP,U,257,1007,L,Pl,T,330,R,N,0,0,NA,53.569,3700,12.601,9.518,36.725,10.126,2.375,2.818,6.424,7.183,111-0795,111-0796,NA,Y,NA,NA,NA,N,NA,NA,140
NA,GP900113001674141,GP900113001674141,N,7/19/2020,Bear,Upper,59,20,GP,U,468,1368,L,Pl,T,250,R,N,10,8,NA,61.008,4600,14.908,9.506,41.989,10.56,3.041,2.538,7.321,8.814,111-0671,111-0670,NA,Y,NA,NA,NA,N,NA,NA,141
NA,GP900113001674142,GP900113001674142,N,7/22/2020,Zigzag,Upper,59,20,GP,F,193,1193,A,Pl,WE,400,R,N,15,15,NA,87.894,10250,20.611,13.124,60.948,12.961,4.629,4.478,9.813,10.8,111-0731,111-0732,NA,Y,NA,NA,NA,N,NA,NA,142
NA,GP900113001674143,GP900113001674143,N,7/24/2020,Paradise,Upper,60,20,GP,U,229,979,L,Pl,WE,350,R,N,90,10,NA,64.332,4200,15.71,11.222,45.356,10.805,4.342,3.713,8.411,8.649,111-0788,111-0789,NA,Y,NA,NA,NA,N,NA,NA,143
NA,GP900113001674144,GP900113001674144,N,7/22/2020,Zigzag,Upper,59,20,GP,U,55,1055,L,Pl,T,500,R,N,5,0,NA,57.612,3800,14.043,10.028,39.104,10.486,3.446,3,7.635,7.953,111-0723,111-0724,NA,Y,NA,NA,NA,N,NA,NA,144
NA,GP900113001674145,GP900113001674145,N,7/20/2020,Bear,Lower,59,20,GP,U,180,180,L,Pl,WE,200,R,N,0,0,NA,46.18,2100,11.346,8.016,31.461,7.334,2.836,2.811,5.3,5.641,111-0685,111-0686,NA,Y,NA,NA,NA,N,NA,NA,145
NA,GP900113001674146,GP900113001674146,N,7/19/2020,Bear,Upper,59,20,GP,U,175,1075,L,Pl,T,400,R,N,10,10,NA,70.564,6100,18.38,12.007,47.346,11.036,3.517,2.931,8.793,8.119,111-0653,111-0654,NA,Y,NA,NA,NA,N,NA,NA,146
NA,GP900113001674147,GP900113001674147,N,7/23/2020,Paradise,Lower,60,20,GP,U,149,149,L,Pl,WE,150,R,N,0,0,NA,43.724,1900,11.438,7.882,28.835,7.376,2.79,2.043,5.147,6.301,111-0757,111-0758,NA,Y,NA,NA,NA,N,NA,NA,147
NA,GP900113001674148,GP900113001674148,N,7/18/2020,Paradise,Upper,59,20,GP,U,427,1177,L,Pl,T,530,R,N,0,0,NA,41.797,1400,8.603,7.859,28.793,7.154,2.531,2.42,5.503,5.539,111-0643,111-0644,NA,Y,NA,NA,NA,N,NA,NA,148
NA,GP900113001674148,GP900113001674148,N,7/23/2020,Paradise,Lower,60,20,GP,U,60,60,L,Pl,WE,150,R,N,5,0,NA,48.78,2600,11.772,9.567,33.198,9.029,3.216,2.574,6.289,7.133,111-0761,111-0762,NA,Y,NA,NA,NA,N,NA,NA,148
NA,GP900113001674149,GP900113001674149,N,7/19/2020,Bear,Upper,59,20,GP,U,191,1091,L,Rf,T,200,R,N,0,0,NA,60.998,4800,13.846,11.923,43.847,10.238,4.231,4.129,7.308,7.453,111-0657,111-0658,NA,Y,NA,NA,NA,N,NA,NA,149
NA,GP900113001674149,GP900113001674149,O,8/8/2020,Bear,Upper,63,21,GP,U,193,1093,L,Pl,WE,200,R,N,2,1,NA,63.186,6200,14.678,11.286,43.124,11.17,3.438,4.423,8.31,NA,112-0130,NA,NA,N,NA,NA,NA,N,NA,NA,149
NA,GP900113001674150,GP900113001674150,N,7/20/2020,Bear,Lower,59,20,GP,F,465,465,A,Rf,WE,480,R,N,20,10,NA,103.201,18000,25.837,15.687,69.965,16.473,6.036,5.242,10.936,10.962,111-0701,111-0702,NA,Y,NA,NA,NA,N,NA,NA,150
NA,GP900113001674151,GP900113001674151,N,7/25/2020,Zigzag,Upper,60,20,GP,F,497,1497,A,Pl,T,150,R,N,5,3,NA,78.257,8750,16.518,11.849,55.83,12.306,5.419,4.689,9.384,11.135,111-0847,111-0848,NA,Y,NA,NA,NA,N,NA,NA,151
NA,GP900113001674152,GP900113001674152,N,7/22/2020,Zigzag,Upper,59,20,GP,U,45,1045,L,Pl,WE,350,R,N,0,0,NA,44.913,2300,11.341,8.123,29.665,7.666,2.833,2.882,5.555,6.672,111-0710,111-0711,NA,Y,NA,NA,NA,N,NA,NA,152
NA,GP900113001674153,GP900113001674153,N,7/19/2020,Bear,Upper,59,20,GP,F,93,993,A,Rf,T,350,R,N,20,20,NA,89.557,8900,22.404,12.895,59.866,12.151,5.819,5.014,9.644,8.584,111-0648,111-0649,NA,Y,NA,NA,NA,N,NA,NA,153
NA,GP900113001674153,GP900113001674153,O,8/8/2020,Bear,Upper,63,21,GP,F,92,992,A,Rf,T,400,R,N,2,0,NA,80.191,9000,19.737,12.534,55.593,11.532,4.213,5.24,9.844,NA,112-0121,NA,NA,N,NA,NA,NA,N,NA,NA,153
NA,GP900113001674153,GP900113001674153,O,7/12/2021,Bear,Upper,68,23,GP,F,94,994,A,PL,WE,450,R,N,50,50,NA,87.5,10700,22.05,13.04,61.27,13.27,4.77,4.37,10.22,NA,108-0753,NA,NA,Y,NA,NA,NA,N,NA,NA,153
NA,GP900113001674154,GP900113001674154,N,7/20/2020,Bear,Lower,59,20,GP,M,380,380,A,Pl,WE,150,R,N,15,3,NA,72.22,5700,17.037,11.481,49.254,11.125,4.815,3.75,8.537,8.75,111-0694,11-0695,NA,Y,NA,NA,NA,N,NA,NA,154
NA,GP900113001674155,GP900113001674155,N,7/22/2020,Zigzag,Upper,59,20,GP,F,433,1433,A,Rf,T,500,R,N,40,20,NA,73.183,7400,16.899,11.163,50.336,11.405,4.541,4.474,9.23,9.015,111-0753,111-0754,NA,Y,NA,NA,NA,N,NA,NA,155
NA,GP900113001674155,GP900113001674155,O,7/5/2021,Zigzag,Upper,67,23,GP,F,438,1438,A,PL,WE,340,R,N,5,2,NA,77.28,9200,19.53,12.03,53.05,13.08,4.42,4.62,9.28,NA,108-0620,NA,NA,Y,NA,NA,NA,N,NA,NA,155
NA,GP900113001674156,GP900113001674156,N,7/24/2020,Paradise,Upper,60,20,GP,U,385,1135,L,Pl,T,350,R,N,1,1,NA,54.517,2900,13.107,10.054,37.733,8.62,3.697,2.971,6.325,6.799,111-0802,111-0803,111-0804,Y,NA,NA,NA,N,NA,NA,156
NA,GP900113001674157,GP900113001674157,N,7/20/2020,Bear,Lower,59,20,GP,F,161,161,A,Pl,WE,150,R,N,90,90,NA,78.638,7050,17.139,12.614,54.423,11.586,4.152,4.381,9.6,9.077,111-0675,111-0676,NA,Y,NA,NA,NA,N,NA,NA,157
NA,GP900113001674158,GP900113001674158,N,7/22/2020,Zigzag,Upper,59,20,GP,F,135,1135,A,Pl,WE,300,R,N,60,10,NA,70.972,5900,16.504,10.895,47.639,10.837,4.162,4.385,8.422,8.538,111-0729,111-0730,NA,Y,NA,NA,NA,N,NA,NA,158
NA,GP900113001674159,GP900113001674159,N,7/18/2020,Paradise,Upper,59,20,GP,U,490,1240,L,Pl,WE,150,R,N,2,2,NA,60.194,4600,14.368,10.267,41.315,10.312,3.515,3.826,7.608,8.191,111-0636,111-0637,NA,Y,NA,NA,NA,N,NA,NA,159
NA,GP900113001674160,GP900113001674160,N,7/15/2020,Zigzag,Lower,58,20,GP,U,300,300,L,Rf,WE,80,R,N,0,0,NA,55.088,4100,13.87,9.5,37.544,9.48,3.338,2.807,7.018,8,111-0580,111-0581,NA,Y,NA,NA,NA,N,NA,NA,160
NA,GP900113001674161,GP900113001674161,N,7/25/2020,Zigzag,Upper,60,20,GP,F,160,1160,A,Rf,T,170,R,N,5,3,NA,75.867,6800,18.288,11.567,51.593,11.248,4.679,5.547,7.846,8.841,111-0818,111-0819,NA,Y,NA,NA,NA,N,NA,NA,161
NA,GP900113001674162,GP900113001674162,N,7/25/2020,Zigzag,Upper,60,20,GP,M,35,1035,A,Rf,T,500,R,N,0,0,NA,99.572,15000,23.143,14.286,69.286,14.572,5.385,4.611,11.603,11.228,111-0820,111-0821,NA,Y,NA,NA,NA,N,NA,NA,162
NA,GP900113001674163,GP900113001674163,N,7/16/2020,Zigzag,Upper,58,20,GP,U,228,1228,L,Pl,T,200,R,N,3,1,NA,NA,7200,NA,NA,NA,NA,NA,NA,NA,NA,111-0593,111-0594,NA,Y,NA,NA,pictures lost,N,NA,NA,163
NA,GP900113001674165,GP900113001674165,N,7/24/2020,Paradise,Upper,60,20,GP,U,428,1178,L,Pl,T,450,R,N,8,0,NA,44.212,1500,11.674,8.275,29.168,7.25,2.56,2.458,5.354,6.363,111-0809,111-0810,NA,Y,NA,NA,NA,N,NA,NA,165
NA,GP900113001674165,GP900113001674165,O,8/8/2020,Paradise,Upper,62,21,GP,U,428,1178,L,Pl,WE,450,R,N,10,0,NA,NA,1800,NA,NA,NA,NA,NA,NA,NA,NA,108-0013,NA,NA,N,NA,NA,pictures lost,N,NA,NA,165
NA,GP900113001674165,GP900113001674165,O,8/13/2020,Paradise,Upper,63,21,GP,U,427,1177,L,Pl,T,500,R,N,3,2,NA,43,2000,10.351,8.373,27.892,7.479,2.591,2.563,5.391,NA,112-0220,NA,NA,N,NA,NA,NA,N,NA,NA,165
NA,GP900113001674166,GP900113001674166,N,7/24/2020,Paradise,Upper,60,20,GP,U,381,1131,L,Pl,T,200,R,N,0,0,NA,53.753,3200,12.827,9.453,37.286,9.737,3.161,3.565,6.773,7.845,111-0805,111-0806,NA,Y,NA,NA,NA,N,NA,NA,166
NA,GP900113001674166,GP900113001674166,O,8/13/2020,Paradise,Upper,63,21,GP,U,380,1130,L,Pl,WE,280,R,N,2,1,NA,54.434,3900,12.202,9.325,34.536,7.981,3.469,2.817,6.633,NA,112-0226,NA,NA,N,NA,NA,NA,N,NA,NA,166
NA,GP900113001674167,GP900113001674167,N,7/22/2020,Zigzag,Upper,59,20,GP,U,141,1141,L,Rf,WE,300,R,N,3,0,NA,49.938,3700,12.246,9.217,33.757,8.565,3.367,2.675,6.571,7.791,111-0712,111-0713,NA,Y,NA,NA,NA,N,NA,NA,167
NA,GP900113001674168,GP900113001674168,N,7/20/2020,Bear,Lower,59,20,GP,M,377,377,A,Rf,T,150,R,N,5,5,NA,81.552,6900,21.897,12.414,54.483,11.379,4.642,4.486,9.14,9.412,111-0692,111-0693,NA,Y,NA,NA,NA,N,NA,NA,168
NA,GP900113001674169,GP900113001674169,N,7/25/2020,Zigzag,Upper,60,20,GP,U,151,1151,L,Pl,WE,250,R,N,5,5,NA,45.31,1700,10.367,8.902,31.739,7.53,2.414,2.4,5.776,5.957,111-0826,111-0827,NA,Y,NA,NA,NA,N,NA,NA,169
NA,GP900113001674170,GP900113001674170,N,7/15/2020,Zigzag,Lower,58,20,GP,F,301,301,A,Rf,WE,300,R,N,15,15,NA,86.621,12000,20.937,13.851,59.599,13.359,4.81,5.837,9.871,10.307,111-0578,111-0579,NA,Y,NA,NA,NA,N,NA,NA,170
NA,GP900113001674171,GP900113001674171,N,7/22/2020,Zigzag,Upper,59,20,GP,M,37,1037,A,Pl,T,350,R,N,20,15,NA,84.62,7900,20.39,12.687,57.968,12.661,5.085,5.228,9.997,9.301,111-0716,111-0717,NA,Y,NA,NA,NA,N,NA,NA,171
NA,GP900113001674172,GP900113001674172,N,7/25/2020,Zigzag,Upper,60,20,GP,F,195,1195,A,Pl,WE,450,R,N,0,0,NA,74.828,7200,17.294,11.217,51.7,11.164,3.927,4.366,9.207,9.084,111-0824,111-0825,NA,Y,NA,NA,NA,N,NA,NA,172
NA,GP900113001674172,GP900113001674172,O,8/2/2020,Zigzag,Upper,61,21,GP,F,159,1159,A,Pl,T,300,R,N,10,0,NA,82.735,9850,18.569,12.634,56.636,15.132,5.055,4.098,10.738,NA,111-0978,NA,NA,N,NA,NA,NA,N,NA,NA,172
NA,GP900113001674173,GP900113001674173,N,7/25/2020,Zigzag,Upper,60,20,GP,U,356,1356,L,Rf,T,450,R,N,15,15,NA,68.221,5800,15.05,11.873,47.515,12.958,3.507,4.252,9.323,10.187,111-0843,111-0844,NA,Y,NA,NA,Tag says 123?,N,NA,NA,173
NA,GP900113001674173,GP900113001674173,O,6/24/2021,Zigzag,Upper,65,22,GP,U,353,1353,L,RF,T,160,R,N,5,5,NA,72.62,7100,16.21,12.31,50.35,11.74,4.67,3.31,9.9,NA,108-0434,NA,NA,Y,NA,NA,NA,N,NA,NA,173
NA,GP900113001674174,GP900113001674174,N,7/20/2020,Bear,Lower,59,20,GP,M,360,360,A,Rf,WE,200,R,N,70,40,NA,74.128,5800,15.404,11.764,51.201,10.579,4.662,5.31,9.031,8.771,111-0699,111-0700,NA,Y,NA,NA,NA,N,NA,NA,174
NA,GP900113001674175,GP900113001674175,N,7/16/2020,Zigzag,Upper,58,20,GP,F,140,1140,A,Rf,T,300,R,N,3,0,NA,NA,6200,NA,NA,NA,NA,NA,NA,NA,NA,111-0586,111-0587,NA,Y,NA,NA,pictures lost,N,NA,NA,175
NA,GP900113001674176,GP900113001674176,N,7/24/2020,Paradise,Upper,60,20,GP,U,492,1242,L,Pl,WE,230,R,N,4,2,NA,52.332,3800,12.227,8.715,34.527,8.995,3.614,3.44,6.485,7.207,111-0816,111-0817,NA,Y,NA,NA,NA,N,NA,NA,176
NA,GP900113001674177,GP900113001674177,N,7/25/2020,Zigzag,Upper,60,20,GP,U,487,1487,L,Pl,T,300,R,N,5,5,NA,43.561,900,10.46,7.627,29.817,6.67,1.932,1.639,5.247,6.967,111-0841,111-0842,NA,Y,NA,NA,NA,N,NA,NA,177
NA,GP900113001674178,GP900113001674178,N,7/22/2020,Zigzag,Upper,59,20,GP,U,392,1392,L,Pl,WE,300,R,N,0,0,NA,65.913,5100,13.874,11.872,47.113,10.881,3.638,3.541,8.332,8.175,111-0750,111-0751,NA,Y,NA,NA,NA,N,NA,NA,178
NA,GP900113001674179,GP900113001674179,N,7/23/2020,Paradise,Lower,60,20,GP,U,195,195,L,Pl,T,450,R,N,0,0,NA,53.223,3200,11.204,9.609,36.656,8.864,3.555,3.331,6.338,6.901,111-0755,111-0756,NA,Y,NA,NA,NA,N,NA,NA,179
NA,GP900113001674180,GP900113001674180,N,7/24/2020,Paradise,Upper,60,20,GP,F,158,908,A,Pl,T,380,R,N,40,5,NA,83.091,7900,19.671,12.589,59.474,12.087,5.186,4.839,8.792,8.772,111-0780,111-0781,NA,Y,NA,NA,NA,N,NA,NA,180
NA,GP900113001674181,GP900113001674181,N,7/18/2020,Paradise,Upper,59,20,GP,U,162,912,L,Pl,T,450,R,N,0,0,NA,62.226,5650,13.547,10.761,42.992,10.946,3.166,3.793,8.046,8.076,111-0627,111-0628,NA,Y,NA,NA,NA,N,NA,NA,181
NA,GP900113001674182,GP900113001674182,N,7/25/2020,Zigzag,Upper,60,20,GP,U,150,1150,L,Pl,T,250,R,N,0,0,NA,42.811,1850,10.117,8.96,28.515,9.245,3.142,2.464,6.251,6.393,111-0830,111-0831,NA,Y,NA,NA,NA,N,NA,NA,182
NA,GP900113001674183,GP900113001674183,N,7/26/2020,Bear,Lower,60,20,GP,U,29,29,L,Pl,WE,250,R,N,0,0,40,42.259,800,9.698,8.1,28.122,6.903,2.212,3.141,5.609,6.424,111-0856,111-0857,NA,Y,NA,NA,NA,N,NA,NA,183
NA,GP900113001674184,GP900113001674184,N,7/24/2020,Paradise,Upper,60,20,GP,U,49,799,L,Pl,T,480,R,N,0,0,NA,57.547,3300,14.114,10.298,39.445,9.591,3.463,2.598,6.889,7.333,111-0778,111-0779,NA,Y,NA,NA,NA,N,NA,NA,184
NA,GP900113001674185,GP900113001674185,N,7/24/2020,Paradise,Upper,60,20,GP,M,360,1110,A,Pl,WE,600,R,N,40,35,NA,85.949,14500,19.672,13.419,59.545,15.152,6.247,4.31,10.909,11.887,111-0800,111-0801,NA,Y,NA,NA,NA,N,NA,NA,185
NA,GP900113001674186,GP900113001674186,N,7/24/2020,Paradise,Upper,60,20,GP,M,167,917,A,Pl,T,430,R,N,15,14,NA,98.534,16250,22.575,14.574,68.57,13.899,4.99,5,10.761,11.103,111-0785,111-0786,NA,Y,NA,NA,NA,N,NA,NA,186
NA,GP900113001674187,GP900113001674187,N,7/25/2020,Zigzag,Upper,60,20,GP,F,327,1327,A,Rf,T,500,R,N,10,5,NA,75.114,5600,15.766,10.967,52.046,10.915,3.866,4.528,8.335,9.3,111-0835,111-0836,NA,Y,NA,NA,NA,N,NA,NA,187
NA,GP900113001674188,GP900113001674188,N,7/22/2020,Zigzag,Upper,59,20,GP,U,20,1020,L,Pl,WE,150,R,N,5,2,NA,53.248,2400,14.583,9.799,36.694,8.793,3.505,2.372,6.661,7.455,111-0714,111-0715,NA,Y,NA,NA,NA,N,NA,NA,188
NA,GP900113001674188,GP900113001674188,O,6/18/2021,Zigzag,Upper,64,22,GP,U,11,1011,L,PL,T,550,R,N,10,10,NA,51.13,3900,12.58,10.15,34.43,9.86,3.95,NA,7.29,NA,112-0351,NA,NA,Y,NA,NA,NA,N,NA,NA,188
NA,GP900113001674189,GP900113001674189,N,7/25/2020,Zigzag,Upper,60,20,GP,M,478,1478,A,Rf,WE,200,R,N,20,18,NA,92.073,15750,20.009,14.228,65.772,14.815,5.42,4.637,11.819,12.032,111-0850,111-0851,NA,Y,NA,NA,NA,N,NA,NA,189
NA,GP900113001674190,GP900113001674190,N,7/26/2020,Bear,Lower,60,20,GP,M,234,234,A,Pl,WE,250,R,N,40,0,NA,79.287,4800,18.703,11.922,54.3,12.105,4.993,4.635,8.972,9.643,111-0863,111-0864,NA,Y,NA,NA,NA,N,NA,NA,190
NA,GP900113001674191,GP900113001674191,N,7/23/2020,Paradise,Lower,60,20,GP,U,68,68,L,Rf,WE,350,R,N,2,2,NA,70.072,6200,17.156,12.116,47.854,11.684,2.784,4.324,9.13,9.032,111-0759,111-0760,NA,Y,NA,NA,NA,N,NA,NA,191
NA,GP900113001674192,GP900113001674192,N,7/15/2020,Zigzag,Lower,58,20,GP,F,361,361,A,Rf,WE,460,R,N,0,0,NA,78.768,6600,21.258,11.836,54.698,11.695,4.317,5.043,9.091,8.452,111-0582,111-0583,NA,Y,NA,NA,NA,N,NA,NA,192
NA,GP900113001674193,GP900113001674193,N,7/22/2020,Zigzag,Upper,59,20,GP,M,356,1356,A,Rf,T,300,R,N,10,10,NA,80.41,8600,20.431,12.706,54.724,12.921,4.375,4.924,9.536,9.993,111-0738,111-0739,NA,Y,NA,NA,NA,N,NA,NA,193
NA,GP900113001674193,GP900113001674193,O,7/25/2020,Zigzag,Upper,60,20,GP,M,355,1355,A,Rf,T,350,R,N,10,0,NA,80.154,8900,21.715,12.693,53.255,13.179,3.804,4.4,9.593,NA,111-0855,NA,NA,N,NA,NA,NA,N,NA,NA,193
NA,GP900113001674194,GP900113001674194,N,7/24/2020,Paradise,Upper,60,20,GP,U,442,1192,L,Pl,T,300,R,N,1,1,NA,51.359,3700,11.296,9.189,35.239,9.351,3.247,3.177,6.883,7.222,111-0807,111-0808,NA,Y,NA,NA,NA,N,NA,NA,194
NA,GP900113001674194,GP900113001674194,O,7/11/2021,Paradise,Upper,67,23,GP,U,446,1196,L,RF,T,320,R,N,5,2,NA,50.2,3800,13.43,10.13,32.79,9.34,4.22,2.52,7.81,NA,108-0752,NA,NA,Y,NA,NA,PART OF TAIL CAME OFF WITH PROCESSING,N,NA,NA,194
NA,GP900113001674195,GP900113001674195,N,7/19/2020,Bear,Upper,59,20,GP,U,128,1028,L,Pl,WE,150,R,N,0,0,NA,68.612,5900,15.523,11.531,49.19,11.296,4.248,3.891,8.54,8.966,111-0659,111-0660,NA,Y,NA,NA,NA,N,NA,NA,195
NA,GP900113001674196,GP900113001674196,N,7/26/2020,Bear,Lower,60,20,GP,U,148,148,L,Pl,WE,150,R,N,2,0,NA,52.926,2300,13.201,10.139,35.531,10.173,2.833,3.197,7.222,7.692,111-0858,111-0859,NA,Y,NA,NA,NA,N,NA,NA,196
NA,GP900113001674197,GP900113001674197,N,7/20/2020,Bear,Lower,59,20,GP,U,142,142,L,Rf,WE,300,R,N,70,70,NA,70.755,5600,17.1,12.325,49.262,13.149,4.174,3.376,8.921,8.197,111-0681,111-0682,NA,Y,NA,NA,NA,N,NA,NA,197
NA,GP900113001674199,GP900113001674199,N,7/25/2020,Zigzag,Upper,60,20,GP,U,168,1168,L,Pl,T,200,R,N,0,0,NA,41.593,1200,10.909,8.03,27.609,6.833,2.831,2.424,5.457,5.803,111-0832,111-0833,NA,Y,NA,NA,NA,N,NA,NA,199
NA,GP900113001674200,GP900113001674200,N,7/24/2020,Paradise,Upper,60,20,GP,F,257,1007,A,Pl,T,600,R,N,0,0,NA,73.571,7100,16.369,12.054,50.429,11.429,3.514,3.739,7.857,8.596,111-0791,111-0792,NA,Y,NA,NA,NA,N,NA,NA,200
NA,GP900113001674205,GP900113001674205,N,7/16/2020,Zigzag,Upper,58,20,GP,M,280,1280,A,Rf,WE,280,R,N,90,40,41,NA,2200,NA,NA,NA,NA,NA,NA,NA,NA,111-0603,NA,NA,N,NA,NA,pictures lost,N,NA,NA,205
NA,GP900113001674284,GP900113001674284,N,6/28/2020,Zigzag,Upper,56,19,GP,NA,NA,NA,L,NA,NA,NA,R,N,NA,NA,NA,45.797,NA,13.323,8.894,30.689,7.689,2.706,1.702,6.188,NA,111-0284,NA,NA,NA,NA,NA,Picture but no data?,N,NA,NA,284
NA,GP900113001674301,GP900113001674301,N,7/12/2020,Paradise,Upper,58,20,GP,U,178,928,L,Pl,T,150,R,N,5,5,NA,49.349,2450,12.259,9.168,33.23,8.375,3.536,2.749,6.167,7.056,111-0488,111-0489,NA,Y,NA,NA,NA,N,NA,NA,301
NA,GP900113001674302,GP900113001674302,N,7/2/2020,Bear,Upper,56,19,GP,U,100,1000,L,Pl,WE,300,R,N,10,10,NA,73.607,6900,19.18,11.803,49.242,11.803,4.002,4.475,8.842,8.571,111-0355,111-0356,NA,Y,NA,NA,NA,N,NA,NA,302
NA,GP900113001674303,GP900113001674303,N,7/13/2020,Bear,Upper,58,20,GP,F,179,1079,A,Rf,WE,300,R,N,15,15,NA,93.182,11000,23.042,14.675,64.034,14.468,6.4,5.632,10.4,11.426,111-0512,111-0513,NA,Y,NA,NA,NA,N,NA,NA,303
NA,GP900113001674304,GP900113001674304,N,7/5/2020,Zigzag,Upper,57,19,GP,F,475,1475,A,Rf,WE,300,R,N,3,0,NA,93.05,14250,21.63,13.84,64.99,14.44,6.51,6.01,11.07,10.9,111-0440,111-0441,NA,Y,NA,NA,NA,N,NA,NA,304
